id;name;title;description;link;city;latitude;longitude;room_type;rooms;beds;bathrooms;person_capacity;is_superhost;can_instant_book;pic_count;amenities;review_count;overall_rating;accuracy_rating;checkin_rating;cleanliness_rating;communication_rating;location_rating;value_rating;price
691440766016876347;Apartamento 2 quartos perto do projac e riocentro;Apartamento em Rio de Janeiro;2 quartos com garagem situado no décimo andar com vista livre e muito arejado.<br /><br />ENDEREÇO: <br />ESTRADA DOS BANDEIRANTES 6975<br />JACAREPAGUÁ - RJ<br /><br />Condomínio Way Bandeirantes<br />Distâncias: <br />500m do Projac (TV Globo) <br />3km do Riocentro <br />4km do Parque Olímpico <br />10km da praia do Recreio (posto 9)<br />11km da Praia da Tijuca Barra da Tijuca <br />19km Engenhão<br />30km Copacabana <br /><br />CHECKIN ÀS 15H<br />CHECK-OUT ATÉ 12H<br /><br /><b>O espaço</b><br />Aconchegante e equipado, são 50m2 com 2 quartos e 2 banheiros sendo 1 suíte e 1 vaga de garagem.<br /><br /><b>Acesso do hóspede</b><br />Será alugado o imóvel todo, sem dividir com ninguém. Entrada por fechadura eletrônica.<br /><br /><b>Outras observações</b><br />Não possui ar condicionado mas há ventilador de teto nos 2 quartos e na sala.<br /><br />Desconto 1 semana 10% <br />Desconto mensal 15%<br />Hóspede extra 25,00 por diária (cobrado a partir do 3o);https://www.airbnb.com.br/rooms/691440766016876347;Rio de Janeiro;-22.96441720511739;-43.40544953942299;entire_home;2.0;3;2;8;True;False;17;[1, 4, 8, 9, 73, 10, 11, 139, 12, 77, 79, 657, 21, 85, 86, 23, 87, 89, 665, 91, 667, 93, 94, 95, 671, 32, 96, 672, 33, 100, 40, 104, 41, 363, 44, 236, 364, 46, 51, 52, 308];25;4.92;4.92;4.8;4.36;4.88;4.8;4.88;131.0
3220829;Posto 3 Copacabana 2 quartos;Apartamento em Rio de Janeiro;"Amplo apartamento dois quartos TV50"" Net-Wifi, cozinha equipada, décimo andar fundos, porteiro 24h, segurança total, uma quadra da estação do metrô, duas quadras da praia, muito comércio, bancos, restaurantes, farmácias, supermercados, lanchonetes.<br /><br /><b>O espaço</b><br />O apartamento está localizado no décimo andar fundos recebendo a brisa da praia e é silencioso. Acomoda até seis pessoas.<br /><br /><b>Acesso do hóspede</b><br />Tem fácil acesso ao metrô, ônibus e taxis ficando a duas quadras da praia.<br /><br /><b>Outras observações</b><br />Edifício residencial com circuito interno de TV e porteiro 24 horas.";https://www.airbnb.com.br/rooms/3220829;Rio de Janeiro;-22.96735;-43.18392;entire_home;2.0;3;1;4;False;False;29;[1, 129, 322, 4, 5, 134, 8, 10, 11, 12, 77, 79, 21, 85, 86, 89, 665, 90, 91, 667, 93, 94, 415, 671, 32, 96, 33, 674, 39, 103, 40, 104, 41, 42, 44, 46, 47, 49, 50, 57, 185];53;4.62;4.7;4.85;4.34;4.68;4.89;4.64;175.0
41483784;Apto Inteiro Muito Bem Localizado Próximo da Praia;Condomínio em Barra da Tijuca;Apartamento muito bem localizado em área nobre, próximo ao Metrô, Shoppings e a apenas 6 minutos de caminhada até a praia.<br /><br />O condomínio oferece diversas comodidades, como cantina, restaurante com serviço de entrega, piscina, sauna seca e a vapor, academia, quadras de tênis e polivalentes, estacionamento gratuito e um amplo espaço para cães, mesa de sinuca, mesa de ping-pong e totó.<br /><br />O apartamento possui ar condicionado no quarto e na sala. E uma TV Smart Full HD.<br /><br /><b>O espaço</b><br />A cama de casal pode ser separada, se necessário.<br /><br />Graças à integração do BRT com o Metrô, é fácil se locomover pela cidade inteira. Uber e táxi são facilmente acessíveis, com apenas 20 minutos de viagem até Copacabana.<br /><br />O Restaurante/bazar do condomínio funciona de segunda a sexta das 7h às 23h e aos sábados e domingos das 8h às 23h.<br /><br />A piscina está disponível de terça a quinta até as 17h e de sexta a domingo até as 19h, com horário estendido até as 21h no verão.<br /><br />O condomínio dispõe do Mercado Easy Market, que opera na 'Cultura da Honestidade', onde o próprio usuário seleciona os produtos, passa no caixa e efetua o pagamento.<br /><br />A rede Wifi, cujo nome e senha estão escritos em cima do modem, é estável (250 Megas) e cobre todo o apartamento. Nunca tivemos problemas com a conexão.<br /><br />O condomínio possui uma lavanderia paga: R$20 para lavar até 8kg de roupa e R$20 para secar até 8kg de roupa. O preço já inclui sabão Omo ou Ariel e amaciante Downy ou Confort.<br /><br />O amplo espaço para cães funciona das 7h às 23h. Você pode deixar seu cachorro solto e brincando com os outros com segurança.<br /><br />O parquinho infantil está disponível das 7h às 23h.<br /><br />A academia do condomínio funciona 24 horas por dia.<br /><br />Todo o condomínio é monitorado 24 horas por dia com câmeras de segurança, inclusive nos corredores de cada andar e nas escadas.<br /><br /><b>Acesso do hóspede</b><br />O hóspede tem acesso total a todos os espaços do condomínio e a todo o apartamento só para ele. O check-in é automático. Temos uma fechadura eletrônica e irei informar como ela funciona. É muito fácil e prático.;https://www.airbnb.com.br/rooms/41483784;Barra da Tijuca;-23.0079;-43.31783;entire_home;1.0;1;1;4;False;True;38;[1, 129, 2, 515, 4, 5, 7, 8, 9, 521, 394, 522, 11, 12, 15, 21, 663, 153, 667, 415, 671, 672, 33, 34, 674, 35, 36, 37, 39, 40, 44, 45, 46, 47, 51, 308, 54, 56, 322, 73, 77, 85, 86, 87, 89, 90, 91, 93, 94, 95, 223, 96, 99, 227, 100, 101, 103, 104, 236, 625, 627];36;4.72;4.83;4.78;4.78;4.69;4.89;4.58;290.0
14267105;Apartamento Parque Olímpico Barra/Jeunesse Arena M;Condomínio em Rio de Janeiro;Apartamento no Condomínio Clube Estrelas,  perto do Parque Olímpico/Arenas Carioca/Rockinrio/Show Jeunesse Arena/ Parque Aquático Maria Lenk/ RioCentro centro de Convenções a 5 minutos, andando por dentro de condomínio com total segurança,  Shopping Metropolitano com ônibus executivo gratuito, Via Park Shopping da Barra, Barrashopping a 10 min. em frente ao Condomínio há Restaurantes, minimercado, bares, pizzarias, padarias e Delivery dentro do apartamento, praias da Barra e Recreio a 8 minutos.<br /><br /><b>O espaço</b><br />O apartamento é novo,  recentemente montado e mobiliado com moveis planejados e com todos os utensílios, eletroeletrônicos, e em plenas condições de uso e bem estar e ótima estadia.<br /><br /><b>Acesso do hóspede</b><br />Dentro do Condomínio acesso total as dependências, como piscinas, sauna/ofurô, sala de jogos, quadra de tênis e poliesportiva,  mediante cadastramento prévio de atestado de saúde brasileiro dentro da validade. Acesso ao estacionamento aberto ou coberto com vaga para 1 veiculo.<br /><br /><b>Outras observações</b><br />Trata-se de um Condominio Clube e moradia Familiar, há regras de utilização das dependências e regimento interno sobre silencio durante o horário noturno.;https://www.airbnb.com.br/rooms/14267105;Rio de Janeiro;-22.97133;-43.3936;entire_home;2.0;3;2;4;True;False;25;[1, 129, 2, 3, 4, 5, 7, 8, 9, 12, 14, 15, 528, 21, 663, 280, 25, 28, 30, 31, 33, 35, 36, 37, 38, 39, 40, 42, 44, 46, 179, 184, 185, 73, 77, 85, 86, 87, 89, 90, 91, 219, 93, 94, 95, 96, 99, 227, 100, 101, 104];53;4.94;4.87;4.88;4.96;4.98;4.9;4.83;235.0
48143642;Apt. lindo,Ilha/9min.do Aerp. Galeão/Fundão/HFAG.;Condomínio em Jardim Guanabara;Jardim Guanabara é um bairro de alta qualidade de vida, a 9 min. do Aeroporto, e 20 min do Centro, perto do Fundão, Fiocruz e HFAG.Recanto de paz ,tranquilidade e lazer . A Orla da Praia da Bica, oferece diversas opções de restaurantes e bares, o bairro reúne os melhores da região.<br />Localização estratégia, o bairro permite acessar as principais vias: linhas Vermelha e Amarela, Av. Brasil. Com opções de transporte para o Centro/ Lapa, Barra e Zona Sul.<br /><br /><b>O espaço</b><br />Esperamos você para uma experiência agradável, sendo o motivo de sua viagem, trabalho ou lazer, para desfrutar de um espaço limpo e organizado, com tudo novo para o seu melhor conforto. O ambiente é tranquilo, onde o silêncio só é quebrado pelo canto dos pássaros. A vista do condomínio é privilegiada, um olhar diferente a partir do outro lado da Baía de Guanabara.;https://www.airbnb.com.br/rooms/48143642;Jardim Guanabara;-22.81792;-43.19803;entire_home;1.0;3;1;3;False;True;56;[1, 129, 2, 4, 132, 5, 134, 8, 392, 9, 137, 394, 139, 12, 145, 657, 663, 665, 667, 415, 671, 672, 33, 674, 35, 36, 37, 40, 41, 44, 45, 46, 47, 57, 66, 322, 73, 79, 85, 86, 89, 90, 91, 93, 94, 95, 96, 99, 102, 103, 236, 625];74;4.81;4.91;4.91;4.66;4.92;4.91;4.86;198.0
941610326997041940;Leblon sinta conforto felicidade;Apartamento em Rio de Janeiro;Sinta-se em casa  e seja feliz no aconchego deste lar, com a família, amigos e em home office. Local privilegiado perto da praia, dos melhores restaurantes do Rio de janeiro, mercados, academia e comércio em geral. Passe dias maravilhosos, andando e aproveitando o aconchego e tudo q o Leblon tem de melhor a oferecer.<br /><br /><b>O espaço</b><br />O apartamento é espaçoso, com três quartos, sala de estar/jantar e cozinha. Uma estação de trabalho(escritório) com conexão ethernet de alta velocidade. É o apartamento perfeito para nômades digitais ou qualquer pessoa que precise trabalhar em movimento.<br />O apartamento é bem equipado para o seu conforto.  Lugar residencial, familiar e aconchegante.  Com a VANTAGEM de ter todo comércio na porta e de fácil acesso a todos os bairros e pontos turísticos do Rio.<br />O edifício é familiar e discreto. Evite fazer barulho.<br /><br />SINTA-SE EM CASA!<br /><br /> IMPORTANTE:<br />Assim q concluir a reserva, enviar para o Anfitrião cópia do documento da pessoa responsável pela reserva. Por medida de segurança e norma do edifício,  esta informação será entregue ao porteiro para o check-in.<br /><br />OBSERVAÇÃO:<br />O edifício NÃO tem garagem!<br />No bairro tem vários edifícios garagem pago.<br /><br /><b>Acesso do hóspede</b><br />O hóspede não terá acesso ao quarto de serviço, local que é guardado material de manutenção do apartamento.<br /><br /><b>Outras observações</b><br />Seus anfitriões estão sempre disponíveis através da internet, ZAP e do aplicativo ou messenger do AirBnB,  para ajudar, orientar e dar informações.<br /><br />1- Disponibilizo uma pessoa de confiança, para recebê-lo e fazer o check-in. <br /><br />*Check-in poderá ser flexível, liberado a partir de 9 horas, estando o apartamento limpo e arrumado. <br /><br />*Check-out flexível e liberado, de acordo com a sua necessidade. Obs.:não tendo outro hóspede em seguida.  <br /><br />2- Há  um  livreto explicativo sobre o funcionamento do apartamento.<br /><br />3- Disponibilizo um técnico de confiança  para resolver problema de manutenção do apartamento <br /><br />4- Edifício familiar e discreto.<br /><br />OBSERVAÇÃO<br /><br />Deixo alguns itens importante:<br />* 04 rolos papel higiênico, sabonete, sabonete líquido, 01 detergente, 02 panos de chão, 02 panos de prato e 01 toalha de mesa. <br />                                  <br />ATENÇÃO<br /><br />Oferecemos roupa de cama:<br />*02 jgs lençol casal.Cada jogo (04 pçs).<br />*06 travesseiros. <br />* manta<br />*01 toalha banho para cada hóspede.<br />*01 toalha de rosto para cada hóspede. <br />* Kit higiene. <br /><br />SUPER DESCONTO pelo AIRBNB <br /><br />*Semana, mês e estadias longas.<br />*Havendo interesse por estadias mais longas (a partir de 28 noites) excelente desconto.<br /><br />* TRAZENDO a sua toalha e roupa de cama, vc terá desconto de 4% na diária. Envie mensagem,  antes de concluir a reserva.<br /><br />OBS.: Caso tenha necessidade,temos roupa de cama e toalha a parte. <br />Valor da manutenção :<br />- Lençol  R$ 15,00<br />- Fronha R$ 10,00<br />- Toalha  R$ 15,00<br /><br />-ACEITA-SE PETS! PET FRIENDLY!<br />Não cobramos estadia dos pets. São bem vindos escovado, limpo e educado.<br />- Escovem os pets no exterior do apartamento.  <br />- Se subirem em sofá e cama, por favor, tragam lençol para cobrir os móveis.<br />Obs.: Será cobrada, uma TAXA (R$150,00), a parte caso os PETS danifiquem os móveis, deixem o apartamento com pelo e necessidades.<br /><br />- PROIBIDO fumar.<br />- Não tem cofre!<br /> -NÃO tem garagem! No bairro tem vários edifícios garagem pago.<br /><br /> IMPORTANTE:<br />Assim q concluir a reserva, enviar para o Anfitrião cópia do documento da pessoa responsável pela reserva. Por medida de segurança e norma do edifício,  esta informação será entregue ao porteiro para o check-in.<br /><br />IMPORTANTE!  Para SUA segurança e a MINHA segurança, ALUGO SOMENTE PELO AIRBNB!!<br />Qualquer dúvida entrar contato.;https://www.airbnb.com.br/rooms/941610326997041940;Rio de Janeiro;-22.985071669183448;-43.228215873241425;entire_home;3.0;3;1;4;True;False;82;[1, 322, 67, 4, 5, 8, 392, 73, 10, 522, 12, 77, 79, 527, 21, 85, 86, 663, 89, 665, 90, 91, 667, 93, 94, 671, 96, 672, 33, 34, 674, 37, 40, 104, 44, 236, 46, 47, 51, 500, 54];0;;;;;;;;471.0
624495480389373971;Apartamento Aconchegante na melhor Localização;Apartamento em Copacabana;Excelente apartamento localizado no melhor ponto de copacabana. Ambiente arejado com dois dormitórios, cozinha equipada, área de serviço, um banheiro e uma sala espaçosa. Localização privilegiada, apenas 200 metros da praia, cercado de supermercados, fármacias, bares e restaurantes, e também a 5 minutos a pé do metrô Cantagalo.<br /><br /><b>O espaço</b><br />Já ouviu falar sobre o coração de Copacabana? pois e, no bairro mais conhecido e requisitado do Rio de Janeiro, aqui a localização e excelente!!! 200 metros da Praia!!<br />Farmácia , mercado, bares, restaurantes, pizzarias, padarias, tudo isso ao seu dispor, e qualquer um desses lugares e possível ir caminhando, quer mais? temos restaurantes 24 horas na base do prédio.<br /><br /><b>Acesso do hóspede</b><br />Prédio com elevadores e porteiro durante o dia. Acesso através da Rua Xavier da Silveira (entrada de serviço) e acesso pela Rua Nossa Senhora de Copacabana (entrada principal).;https://www.airbnb.com.br/rooms/624495480389373971;Copacabana;-22.97713;-43.18964;entire_home;2.0;3;1;6;True;True;30;[1, 129, 2, 4, 5, 8, 137, 12, 77, 21, 85, 86, 87, 89, 90, 91, 93, 94, 95, 287, 96, 33, 40, 104, 41, 44, 45, 46, 251];30;5.0;5.0;5.0;4.9;5.0;4.97;4.9;301.0
3050945;"#Near Beach, View of ""Cristo Redentor""";Apartamento em Flamengo;Perto de tudo<br />Quanto mais fica menos paga<br />DATAS FESTIVAS sujeito a consulta prévia<br />Localização excelente próximo à Praia Aterro Flamengo Supermercados Teatro Metrô Bus e Vista para Cristo Redentor<br />Farta condução todo lugar<br />Dormitório separado arejado e confortável Sala 2 ambientes com sofá cama bipartido As camas se afastam para conforto de não casal <br />Banheiro fora quarto Garantia de privacidade ao casal Aquecedor a gás Cozinha equipada básico<br />Fotos reais  Não Profissionais<br /><br /><b>O espaço</b><br />Prédio tranquilo e essencialmente residencial de apenas 5 apartamentos por andar dispõe de dois elevadores.<br /> A região tem grande facilidade de acesso e deslocamento para qualquer outro bairro do Rio de Janeiro.<br /> O apartamento é ideal para 3 pessoas mas pode acomodar 4 ou, excepcionalmente 5, em colchão reserva com pequeno adicional de diária a ser pago no local. <br /> Dispõe de um quarto amplo com Cama de Casal, uma sala de dois ambientes com mesa de refeições/trabalho, um Duplo Sofá-Cama Casal (bicama horizontal com afastamento entre elas) e um Colchão solteiro reserva para acomodar excepcionalmente um quinto hóspede.<br /> O banheiro situado fora do quarto proporciona total privacidade aos ocupantes do quarto e conta com chuveiro a gás e box blindex.<br /> O apartamento conta ainda com interfone, tv canais abertos com ChromeCast, e wifi para reproduzir seu celular.<br />Estacionamentos nas proximidades ou na rua, ao longo do meio-fio, sujeito a disponibilidade<br />Atenção: Nesse período de pandemia a portaria tem sofrido modificação nos horários de presença do porteiro.<br /><br /><b>Acesso do hóspede</b><br />O apartamento é de uso total e exclusivo dos hóspedes.<br />Devido a Pandemia o serviço de Portaria tem sofrido modificações nos horários de presença do porteiro<br /><br /><b>Outras observações</b><br />Estamos aceitando a locação por apenas uma noite com adicional de R$50 para atender parte de despesa fixas como faxina, lavanderia...<br />Em estadas de 15 dias ou mais, será cobrado o consumo de água, luz e gás.;https://www.airbnb.com.br/rooms/3050945;Flamengo;-22.93202;-43.17793;entire_home;1.0;5;1;4;False;False;41;[1, 2, 674, 3, 4, 8, 40, 12, 44, 14, 46, 47, 21, 90, 91, 28, 93, 94, 31];123;4.61;4.72;4.82;4.63;4.83;4.88;4.67;157.0
22273887;Luxo em Ipanema;Apartamento em Ipanema;Bem vindo ao seu lar no Rio de Janeiro! Localizado a um quarteirão da praia, esse apartamento recém reformado está pronto para receber novos hóspedes da melhor forma possível. <br /><br />Reformado com elegância e bom gosto, esse apartamento é ideal para pessoas que querem passar um momento agradável no bairro mais elegante do Rio.<br /><br />Possui três quartos, sendo uma suíte, cozinha integrada, wifi, sofá e divã confortável para aproveitar sua estadia. Menos de 5 minutos a pé da melhor praia do Rio!<br /><br /><b>O espaço</b><br />O apartamento possui dois quartos, sendo uma suíte com banheiro grande e confortável, um quarto de casal (sem suíte) também confortável. Esses dois quartos possuem armário e cama tamanho casal. <br />O terceiro quarto é pequeno, possuindo apenas uma cama de solteiro. Não tem armário, mas tem um guarda volumes com espelho.<br />Todos os três quartos possuem ar condicionado.<br />A sala de estar e cozinha integrada também possui um ar condicionado split. A sala está equipada com um sofá confortável e um divã perfeito para aproveitar uma leitura no fim da tarde.<br /><br /><b>Outras observações</b><br />O check in é feito com fechadura eletrônica, e o código será enviado 24 horas antes do check in. O código será válido por toda a estadia.;https://www.airbnb.com.br/rooms/22273887;Ipanema;-22.98607;-43.19745;entire_home;3.0;3;2;5;True;False;15;[1, 4, 5, 8, 73, 12, 77, 21, 85, 86, 23, 87, 663, 89, 665, 90, 91, 667, 92, 93, 94, 31, 95, 671, 33, 674, 40, 104, 44, 236, 45, 51, 52];7;5.0;4.86;5.0;4.86;4.86;5.0;4.86;626.0
41803083;Belinha Casa no coração de Ipanema;Apartamento em Rio de Janeiro;A apenas 5 minutos a pé da famosa praia de Ipanema. <br /><br />Este apartamento foi recentemente renovado com dois grandes quartos, dois banheiros, excelente cozinha, sala de estar aberta e área de TV, além de um escritório. <br /><br />Grandes janelas voltadas para o jardim externo proporcionam uma excelente vista das copas das árvores verdes. <br /> <br />O apartamento fica a duas escadas de um edifício mais antigo e super charmoso. Como o prédio não possui sacos de elevador, etc. deve ser transportado para cima e para baixo das escadas. <br /><br />Por uma pequena taxa, temos o prazer de providenciar assistência.<br /><br /><b>O espaço</b><br />Esta é a minha casa, e eu moro aqui com minha filha de 8 anos, Isabella, quando estou no Rio. Eu, portanto, muito obrigado se todos os hóspedes tratassem o apartamento e todos os vizinhos do edifício com respeito e algum amor.<br /><br /><b>Outras observações</b><br />Por favor consultar antes de reservar a possibilidade de check in antes das 15:00 e após as 22:00 !!!!  Ou check out após as 11:00 que só serão viáveis mediante consulta prévia!!;https://www.airbnb.com.br/rooms/41803083;Rio de Janeiro;-22.98245;-43.20151;entire_home;2.0;2;2;4;True;False;36;[64, 1, 66, 4, 5, 71, 8, 74, 12, 77, 85, 23, 90, 91, 667, 93, 30, 94, 95, 671, 96, 33, 34, 35, 37, 101, 40, 44, 45, 46, 47];49;4.98;5.0;5.0;4.92;5.0;5.0;4.88;650.0
568150228281283133;Apto06 Copacabana 200mt da praia;Apartamento em Copacabana;Abrace a simplicidade neste lugar tranquilo e bem-localizado.<br />Próximo a praia, supermercado, farmácias, bancos etc<br /><br /><b>O espaço</b><br />Apartamento funcional, cozinha equipada com utensílios básicos para sua estadia, sala com tv smart e alguns canais básicos e sofá cama.<br /><br />Quarto 1: Com cama de casal, TV smart, ar condicionado e ventilador de teto. <br /><br />1 Área de trabalho com sofá cama e ventilador <br /><br />1 banheiro<br /><br /><b>Acesso do hóspede</b><br />Apartamento inteiro<br /><br /><b>Outras observações</b><br />Temos estacionamento, cobrado à parte. Não aceitamos carros grande. <br /><br />Check in antecipado ou check out tardio são cobrados a parte.;https://www.airbnb.com.br/rooms/568150228281283133;Copacabana;-22.97957;-43.1908;entire_home;1.0;2;1;4;True;False;15;[1, 322, 4, 5, 8, 73, 522, 139, 12, 77, 21, 85, 87, 89, 90, 91, 93, 94, 287, 96, 672, 674, 40, 104, 44, 45, 46, 47, 51, 54, 251];31;4.58;4.68;4.77;4.87;4.84;4.71;4.58;268.0
36129506;Apartamento lindo com vista maravilhosa ao mar;Apartamento em Recreio dos Bandeirantes;Apartamento com vista maravilhosa ao mar, Praia da Macumba, piscina, com 1 dormitório, 1 WC, sala, terraço gigante, inclui roupa de cama, banho e mesa, utensílios de cozinha, TV, WLAN.<br />No condominio tem recepção 24hs, vaga na garagem, lavanderia, restaurante, piscina, academia, sala de festas.<br />Ponto de ônibus na frente do prédio - sentido Copacabana. Serviço de táxi e Uber.<br />Perfeito para quem trabalha na Barra ou quer férias na praia!;https://www.airbnb.com.br/rooms/36129506;Recreio dos Bandeirantes;-23.031;-43.47317;entire_home;1.0;2;1;4;False;False;19;[1, 4, 5, 134, 7, 8, 9, 12, 77, 15, 528, 21, 280, 25, 665, 90, 91, 93, 94, 33, 674, 100, 40, 44, 179];22;4.86;5.0;4.95;4.64;4.86;4.95;4.73;379.0
3004924;Apartamento em Ipanema - 607;Apartamento em Rio de Janeiro;Apartamento de sala e 2 quartos com ar condicionado .Um Quarto com cama queen e o outro quarto com cama de casal .Sala decorada com sofá-cama de casal, dois banheiros. TV LED, internet wi-fi. Cozinha equipada com máquina de lavar e micro-ondas. Vaga de garagem. Melhor ponto de Ipanema.<br /><br /><b>O espaço</b><br />Ótimo apto , decorado e alto astral<br /><br /><b>Acesso do hóspede</b><br />O hóspede tem a sua disposição roupa de cama e banho, utensílios de cozinha, fogão,microondas, geladeira, lava roupa, liquidificador, ar condicionado, Wi-Fi, TV a cabo e porteiro<br /><br /><b>Outras observações</b><br />Na locação mensal as contas de luz,gaz e net serão cobradas a parte <br />Na diária , a conta de luz será cobrada no check out proporcional aos dias alugados<br /><br />Consultar pacotes de Réveillon e Carnaval<br />(Mínimo de cinco dias);https://www.airbnb.com.br/rooms/3004924;Rio de Janeiro;-22.98514;-43.20361;entire_home;2.0;3;2;4;False;False;18;[96, 1, 33, 4, 5, 8, 40, 9, 12, 44, 77, 46, 51, 55, 89, 90, 91, 93, 94, 95];25;4.72;4.8;4.84;4.8;4.88;4.96;4.6;400.0
779631055504855969;Lindo, equipado, com piscina e serviços de hotel.;Apartamento em Rio de Janeiro;Apartamento a poucos minutos do mar, com lazer, segurança e comodidades raras na região! São 55m², com uma suíte, um quarto, lavabo, sala e cozinha integradas e uma pequena varanda, com cervejeira. Apartamento reformado, novíssimo. Comodidade de serviços de hotelaria como portaria 24h com recepcionistas bilíngues, limpeza e arrumação. Condomínio com piscina, play, academia, sauna e vaga na garagem. A poucos minutos das praias de Copacabana, Arpoador e Ipanema. Perfeito para férias em família!;https://www.airbnb.com.br/rooms/779631055504855969;Rio de Janeiro;-22.9856071;-43.193719;entire_home;2.0;2;1;4;True;False;37;[1, 4, 5, 7, 8, 9, 394, 12, 15, 145, 657, 146, 21, 663, 665, 667, 415, 671, 672, 33, 34, 674, 35, 37, 39, 40, 41, 44, 45, 46, 47, 51, 308, 55, 315, 60, 66, 322, 67, 70, 73, 74, 77, 79, 85, 86, 89, 90, 91, 93, 94, 95, 223, 96, 227, 611, 100, 101, 102, 103, 104, 107, 236, 364, 625, 500, 251];28;4.96;4.93;4.93;4.93;4.93;4.96;4.86;471.0
920470393906832172;Júnior Lapa RJ, Studio local nobre, Bairro Fátima;Apartamento em Rio de Janeiro;Studio preparado com muito bom gosto e dedicação, Para hóspedes  exigentes, Conscientes e de nível a altura da acomodação. Tudo novinho , Com muito estilo e harmonia, Num bairro turístico, Central , De fácil acesso às praias, Pão de açúcar e Cristo redentor, Ideal turistas que quer comodidade, Beleza ,  Ótimo preço , Perto de tudo : Todo comércio , hospitais e lazer !<br /><br /><b>O espaço</b><br />Meu espaço foi criado para dar muito conforto ao hóspede, Um colchão Premium,  Cuidei dos detalhes mínimos para que vocês meus hóspede se sinta bem no nosso cantinho , A vista da minha janela é relaxante,  Estou perto de tudo para seu conforto,  Desde supermercados  e sofisticados restaurantes , Como o Inca , Hospital do cérebro etc..A vida prática pede conforto e praticidade , Isso torna meu espaço único ou difícil igual !<br /><br /><b>Acesso do hóspede</b><br />O apartamento é todo seu, Não é compartilhado,  Então o  hóspede tem acesso a tudo que se encontra dentro do apartamento,  Menos o armário branco que se encontra fechado ( Local de objetos pessoais da anfitriã )<br /><br /><b>Outras observações</b><br />Respeito mútuo e recíproco será super bem vindo para harmonia da parceria comercial , Respeito a regra da casa é primordial .<br />A lei do silêncio é federal, Em Prédios é passível de  multa ao infrator , Portanto Este prédio é super residencial,  Silencioso , Você vai poder descansar em paz, Seja super bem vindos !;https://www.airbnb.com.br/rooms/920470393906832172;Rio de Janeiro;-22.91658886757703;-43.1883455067873;entire_home;1.0;2;1;3;True;False;57;[1, 129, 322, 4, 5, 8, 73, 10, 11, 139, 12, 77, 15, 79, 21, 85, 23, 89, 90, 91, 667, 93, 94, 95, 287, 96, 672, 33, 674, 39, 103, 40, 104, 47, 251];2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;130.0
50561569;AP 5 minutos da praia do Recreio e shopping;Apartamento em Recreio dos Bandeirantes;"Apto novo, amplo e super completo c/<br />(VARANDA,AR,TV SMART E APARELHO C TODOS<br />CANAIS DISPONIVEIS,INTERNET WIFI 250<br />Mb,GARAGEM, ACADEMIA,PISCINA aquecida,<br />MINIMERCADO). Ótimo p casais, famílias ou viagens de negócios.<br />A 500 m do Recreio Shopping, mtas lojas, banco/ caixa eletrônico,<br />restaurantes,farmácia,cinemas,mercado.<br />A 5 min de carro da Praia da Macumba;10 min p/<br />Prainha e 15 até Grumari ou Recreio.<br />Acesso fácil ao Riocentro, Parque Olímpico, ao<br />Metrô na Barra (BRT Recreio),à Cidade da Música<br /><br /><b>O espaço</b><br />O condomínio oferece:<br />- Piscina infantil e piscina para adultos com raia e deck molhado.<br />Mini market<br />- Academia<br />Steam room<br />- Brinquedoteca<br />- Parquinho infantil<br />-Business Center c/ impressora<br />- Salão de jogos<br />-Salão Gourmet pago a parte<br />- churrasqueira pago a parte<br /><br /><b>Acesso do hóspede</b><br />Acesso livre a todo espaço de lazer no condomínio. Como academia, mini mercado,  piscina aquecida, Sauna, Sala business e Salão de jogos.<br /><br /><b>Outras observações</b><br />Self check-in";https://www.airbnb.com.br/rooms/50561569;Recreio dos Bandeirantes;-23.01891;-43.4915;entire_home;1.0;1;1;3;False;True;42;[1, 4, 5, 134, 7, 8, 9, 12, 15, 146, 21, 23, 663, 153, 665, 667, 671, 33, 674, 35, 36, 40, 44, 51, 52, 308, 57, 66, 67, 73, 77, 79, 210, 211, 86, 89, 91, 93, 94, 95, 96, 99, 227, 100, 101, 104, 232, 363, 236, 364, 626, 510];14;4.57;4.93;4.5;4.57;4.93;4.86;4.71;221.0
